"title","date","content","url"
"金沢富山白川鄉今日又下雪囉 -","2016-12-16","剛金沢搭JR到富山
現在正在富山往新穗高的bus上
大概因為下雪及上班時間，現在塞車中......","http://www.backpackers.com.tw/forum/showthread.php?t=1859156"
"諏訪湖 -","2016-12-13","這個位於JR中央本線上諏訪駅旁的湖泊，說大不大，但也不小,環繞一週16公里,以前出差曾到諏訪市,但無暇一賭諏訪湖.
這次東北賞楓之旅看膩了楓葉，特別安排一天到松本附近,順便將諏訪湖納入行程,一償宿願.行前並不知道諏訪湖已因曰本今年最新賣座动畫片[你的名字]裡的糸守町之湖而熱門起來,是最近看到聯合報的一篇專題報導提到[你的名字]而引起很多粉絲到諏訪湖和熱海朝聖,那我也來湊湊熱鬧，分享一些照片.
其實它離松本僅33公里，坐特急只須24分鐘.從車站到湖邊約500公尺，交通非常方便.我們是10/31到此一遊,在上諏訪車站的月台還有免費足湯可泡。
出了車站往湖邊的路上,還有整排已火紅的楓葉，算是額外的收獲.
我們行程安排僅停留一個多小時，只能到湖邊逛逛,
預計賞櫻時期再來諏訪高島城賞櫻,騎腳踏車環湖,到立石公園看糸守町之湖的場景","http://www.backpackers.com.tw/forum/showthread.php?t=1857745"
"名花之里2016/10/15-2017/5冬季燈祭 套票及心得 -","2016-12-05","完整圖文版 :http://grace713.pixnet.net/blog/post/5659489


2016 名花之黑(なばなの里) 冬華競演彩燈季, 

官網: http://www.nagashima-onsen.co.jp/resort/download.html/原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1849598

時間:  2016/10/15-2017/5/7

■9時 ～ 22時
土休日 及び、繁忙時期（12/28～30、1/2～1/4、3/1～5/7） （※12/31、1/1は除く）
■9時 ～ 21時
平日 及び、年末年始（12/31、1/1）（※12/28～30、1/2～1/4、3/1～5/7は除く）


門票: 2300 円 (含1000 元消費券)

從名古屋出發的交通方式

1. 名鐵巴士  , 來回票 1780円, 約40分鐘車程(假日容易塞車)

http://www.meitetsu-bus.co.jp/express/nagashimaonsen/

2. 近鐵長島站 + 三重交通巴士 , 套票3170 含有, 

近鐵名古屋 –> 近鐵長島站來回車票 +長島站到名花之里來回巴士卷+ 門票(含1000 元消費券)


(截自近鐵官網)



[","http://www.backpackers.com.tw/forum/showthread.php?t=1849598"
"2016秋季 北陸週遊 -","2016-11-24","航班（長榮 空中巴士 330-300 D艙）
1029（六）桃園/小松 BR158 14:40 / 18:30
1105（六）小松/桃園 BR157 19:30 / 22:10

旅館（均含早餐）
1029/1030 金澤 Kanazawa Central Hotel 9,800円
1030/1101 高山 Country Hotel Takayama  20,400円
1101/1103 富山 Toyama Excel Hotel Tokyu 28,800円
1103/1105 金澤 AB Hotel 29,600円

出發前網路預約現地付款
金沢ー白川郷・高山線巴士票08:40/10:05 北鉄駅前センタ取票 1,850円*2
北陸周遊卷JR-WEST ""Hokuriku Area Pass"" 5,000円*2
黒部峡谷鉄道シニア感謝デー おとな 2名予約（リラックス客車）5,560円

行程
1029（六）桃園/小松BR158 14:40/18:30 行遍天下送機11:30出門
1030（日）金澤/合掌村/高山原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1843891
----------1.合掌村半日遊
----------2.高山半日遊（合掌村/高山 2,470円*2）
1031（一）上高地一日遊
------------高山～平湯温泉～上高地乗り継ぎ往復きっぷ（5,040円*2）
1101（二）高山/富山(JR高山本線2小時) 
----------1.07:00/09:00高山陣屋前朝市、宮川朝市
----------2.09:40/11:40高山/富山(高山/豬谷 970円*2)
----------3.富山半日遊
1102（三）黑部峽谷一日遊
1103（四）富山/金澤
------------金澤半日遊
1104（五）金澤一日遊
1105（六）小松/桃園BR157 19:30/22:10 行遍天下接機
------------金澤半日遊 15:50赴車站搭車前往機場","http://www.backpackers.com.tw/forum/showthread.php?t=1843891"
"名古屋自駕五天(鳥羽-伊賀-高山-白川-名古屋) -","2016-11-22","之前我都分享在fb..這是我第一次分享在背包客站希望幫助的有緣人!!

2016 中秋連假 9/11-9/17 名古屋之旅，
原本預計搭交通車，但三人加上我們實在特愛亂拍照，於是加費用變成自駕。
又因為實在太自助愛漫步調，因此行程實際如下當然是計畫趕不上變化)


實質上跑起來的路線比較遠一點，但真的不錯。

推薦行程中我覺得個人特色+很重要的地方:

1.去名古屋要住山葵民宿的人，網路一定要預約腳踏車 300/day ,數量很少!!

2. 第二天住宿超便宜，agoda 網路上預定付費，但一定要開車的人，因為超級鳥不拉屎，一定要定位。(Fine花園飯店 - 松坂2，汽車旅館一個房間700-900 含2人早餐、可唱中文歌、摩浴缸超大，盥洗用具高檔、超划算)
 

3. 一定要去鳥羽水族館，目前這是本人看過最優質的水族館:互動很強、幾乎都有餵食秀很緊湊: 企鵝走路、海獅秀、超巨大海獅餵食?
我個人最愛的是樓下這隻，水族館完全發揮他最大的搞笑技能..
(去的嘉賓如果假日一定要往前，結束可以摸他喔，好好摸!)
 

4.去高山或飛駝的人可以住櫻花民宿: 1.停車不用錢 2.租腳踏車500/day非常方便，要不然你會走到腿斷。 再者走到哪停到哪...
 

5.一定要去吃飛駝牛吃到飽: 焼肉 ろくべえ，網站：http://rokubee.com/
  (雖然小女子我不愛吃肉，但是他超好吃的，上來時我都傻眼了，吃不了太多的不需要雙拼) 

6.推薦私人小景點:豆腐店。如果你有去鐵道較踏車的可去，老闆娘超好。
事實上，我以為是豆腐甜點所以跑去買了:花費240-24(其腳踏車折扣)=216花費。
結果3人吃了豆腐大餐，老闆把他加豆腐全部給我們試吃一輪，是泡茶的試吃^^
   

7.推薦私人小景點:樹泥?山藥?拉麵，這是我們從下呂要開去龍貓之家的休息站。
路過的朋友可以吃，阿婆人很好，原本我點的時候大家一臉嫌棄，結果越吃越香變成搶著吃，滑順但不濃稠。
   


------------------------------------------------------------

最後分享一下自駕的部分:有關相關的卡別可參考
http://www.travelclassroom.net/2014/03/etc-central-nippon-expressway-pass.html 

原本想選用TEP，好處是不用管他哪個交流道都不怕，但取件太多問題不可控制。
最後我們選擇用CEP,但其實我們也是沒管他，車導航怎麼說怎麼走。
TIMES CAR 網路預約好車子後，寫信預約我們的CEP+NEP(名古屋市區)

取車的時候會先付租車的費用，租車公司會直接把ETC卡給你(開車務必插上)
卡只有一張ETC，而你預用的部份是最後再付款，獲補差價。原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1842614
NEP和AIP不可以單獨購買，只可以在購買CEP的時候附加購買

EX: 我是CEP五天卡+NAP，最後一天還去機場時，會有表單如下:
總金額共15220元，但因為我買CEP+NAP五天，會把他直接扣除。
實際付款過路費: CEP+NEP+愛知縣=8000+1500+360+760=10620，省4600日幣。
此費用是最後支付，千萬別花光。

愛知縣道路是機場線的，但因為我只有單程不會超過1500，所以我沒加買AIP-1500。
如果你是機場取車機場還，可加買比較方便。
 

------------------------------------------------------------

最後就開心完成這開心的旅程。

總花費2.2萬(含機票)，其實一開始我們是要搭交通車的，所以也提供附檔EXCEL大家可自行算一下，因為我們是三個人差一點點，當然會希望方便性為主。

如果搭車的也有買票方式。


名古屋.xlsx

最後感謝大家的觀看","http://www.backpackers.com.tw/forum/showthread.php?t=1842614"
"勇闖名古屋 -","2016-11-22","第二次勇闖日本.回饋給資訊的朋友們.
爬文到真實到達目的地.還是會不知所措.其實中部機場到名古屋 不難 記得名古屋車站有三個不同交通工具 共有三層 是相通的但地理位置不同 這點一定要搞懂.不然一定迷路.爬文說白川鄉合掌屋交通需要預約 其實自由行 無法正確時間到達.可預約但也有不用預約 鄉下要記得末班車即可.這是最新資訊 希望幫助.","http://www.backpackers.com.tw/forum/showthread.php?t=1842565"
"一日往返 諏訪湖 交通手段 - 你的名字 (Your Name 君の名は) 「糸守町の湖」 -","2016-11-11","背包行程

http://stay-at-tokyo.blogspot.tw/2016/11/your-name.html

一日往返 諏訪湖 交通手段 - 你的名字 (Your Name 君の名は) 「糸守町の湖」","http://www.backpackers.com.tw/forum/showthread.php?t=1836437"
"一個人獨遊上高地新穗高白川鄉 -","2016-11-11","１０月底一個人去了上高地，新穗高及白川鄉遊玩。這裡分享一下美景及一些交通住宿，請參考部落格。
1.行程參考：http://cfkong0404.pixnet.net/blog/post/336024923-%E4%...%83106.10.26-106.10.28

2.新穗高遊記: http://cfkong0404.pixnet.net/blog/post/336187631-%E4%...6%B0%E7%A9%97%E9%AB%98

3.上高地遊記: http://cfkong0404.pixnet.net/blog/post/336231629-%E4%...8%8A%E9%AB%98%E5%9C%B0原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1836407

4.高山市遊記: http://cfkong0404.pixnet.net/blog/post/336479873-%E4%...B%98%E5%B1%B1%E5%B8%82

5.白川鄉遊記: http://cfkong0404.pixnet.net/blog/post/336543011-%E4%...9%BD%E5%B7%9D%E9%84%89

6.昇龍道3日券使用心得: http://cfkong0404.pixnet.net/blog/post/336104555-%E4%...%20106.10.26-106.10.28原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1836407

7.上高地奧飛驒套票使用心得: http://cfkong0404.pixnet.net/blog/post/336182324-%E4%...4%A8%E5%AF%A6%E5%8B%99

8.單人省錢住宿參考: http://cfkong0404.pixnet.net/blog/post/336554216-%E4%...E%BF%E5%8F%83%E8%80%83","http://www.backpackers.com.tw/forum/showthread.php?t=1836407"
"16年日本中部陸紅葉自駕遊13天 -","2016-11-05","由於之前在此得到不少北陸有用資訊，故亦在此分享一下經驗，但各位可能要忍受我的港式中文了

好讀圖文版如下：http://foodlovergigi.blogspot.hk/

本來12日的中部北陸行程因為颱風海馬來襲，意外變成13日之旅
事緣我本是以飛行里數兌換21/10 上午往台北轉機至名古屋航班，回程便是直航返港，但至20/10上午11:30左右我登鏟國泰網頁，驚見公佈21/10 全日及22/10上午之航班會有所影響，稱可免費更改航班。當下我仍在想如果飛不成便白白浪費了兩天行程，但然心思一轉才想起何不改早航班?因我記得國泰是有一班四點多的航班往名古屋，我便立刻致電亞洲萬里通，我非幸運第二次便成功轉接，查得仍有機位，便立即更改航班、訂酒店、更改取車時間.....原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1832890
如是一輪仍有三點才趕到機場，待上機安頓一切突然餓得發慌，原來我們只食了一件三文治，只有等待派餐，期間只好以派發的花生充饑...
由於到達日本已九點多所以我安排住在機場，以便明天於機場取車及先遊覽知多半島
兩隻餓鬼又什能被機上小小的飯盒滿足，但搞完一輪上房後再到機場覓食時連COFFEE SHOP都關門了(22:00)只好到便利便隨便買些東西填肚。
是晚住宿機場的日本中部國際機場中部國際酒店(中部国際空港セントレアホテル)
￥19500包早餐價格並不便宜，房間尚算寛闊，早餐選擇卻不多。

13日的行程如下，全程均是自駕，更改處只是將最後一天要去的地方放在第一天，最後一天便加插了其他行程：

21/10		常滑AEON，知多半島海鮮市場，名古屋逛街
22/10		高山
23/10		奧飛驒，新穗高纜車，平湯大淹
24/10		上高地
25/10		乘鞍高原
26/10		穿越立山黑部、代駕、宿宇奈月
27/10		金澤
28/10		白山超級林道、白川鄉
29/10		東尋坊、山中溫泉
30/10		賀敦海鮮街、湯之山溫泉
31/10		湯之山纜車、宿名古屋
1/11			名古屋水族館 返港","http://www.backpackers.com.tw/forum/showthread.php?t=1832890"
"名古屋旅遊中心 -","2016-11-03","因為我們要換昇龍的福袋，就上了這個中心。地址是大名古屋大廈16樓，就在名古屋站旁。

我們換了福袋後，就在中心休息及上網，看到他們的告示說只要在他們的面書上給個讚就有禮物，我們即場就給了一個讚，禮物是羊年電話繩

然後職員再問我們有否時間，原來是給我們穿浴衣拍照。浴衣選擇不是很多。

拍照時職員會問可否放在面書上，我們都同意了。後來上面書就看到自己的照片。

臨走時再送了hello kitty 飾物

大家有機會也去一下:

Nagoya tourist information Center","http://www.backpackers.com.tw/forum/showthread.php?t=1832004"
"用昇龍道觀光小冊子蓋章換福袋 -","2016-11-03","網上好像沒有介紹，我就寫一下我的經驗

我在高岡旅遊中心用昇龍道咭換了一本觀光景點小冊子。原來是送明信片，但職員給我這册子。

冊子裡有很多景點，只要到這些景點，請職員蓋印章即可

我拿的是英文版

蓋印章的地方有兩個，（1）是景點，（2）是底頁儲印章的版頁，千萬不要漏了。

禮物分金，銀，銅三種

根據蓋章多少決定

我們換了銀色。二個包的禮物有�同，一個是茶葉，一個是浴劑，加上小飾品。

給大家分享","http://www.backpackers.com.tw/forum/showthread.php?t=1831993"
"上高地三回目 (2016-10-26、27) -","2016-10-31","圖集：https://www.flickr.com/photos/irenepage/albums/72157675742325996

上高地三回目，出發！ @ 高山～平湯温泉～上高地乗り継ぎ往復きっぷ

 


九點半到達上高地，行李送進旅館、繫上熊鈴，GO! GO! GO!

 


天氣晴朗、秋色正好，發現好幾個內行人的砲陣地。

   


上午走河童橋～大正池（右岸去左岸回），beyond words....

    
    


正午左右回到河童橋附近，中場休息，吃吃喝喝。

 


下午走明神方向。但梓川右岸的景點（明神池、明神岳）還是上午的光線比較好，而且下午天色轉陰又起風，隔日再來一次。。

   


第一天把這六條路線都走過至少一次。

 


花了約五小時，含停留、拍照。

  


我已經來上高地第三次，這些步道以前也都走過，狀況不陌生，而且會留宿在河童橋附近一晚；如果是第一次來或不留宿的話，不建議這樣排，可能㑹太趕，不夠悠閒、盡興。

 

*******

旅行團在上高地停留時間大多不長，所以也都走不遠、又所以河童橋上總是擠滿人，第二天趁早餐前的時光來看看奥穂高山頂晨光乍現 ...（毫不意外，也是一個砲陣地）

 原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1830262

早餐後，走梓川左岸往明神。

     

離開前又繞了一次河童橋～田代橋。

     


所以第二天上午的行程是明神~田代橋來回。

 


上午光線是左岸往右岸。河童橋～明神池的梓川右岸路線變更過，感覺景色略遜。強調秋色的話，中之瀨、小梨平、田代池一帶都有大片落葉松。


要離開上高地了，能看到這樣的景色，真的覺得自己已經被祝福，謝謝神明保佑，下次也請賜我好天氣，ありがとうございました","http://www.backpackers.com.tw/forum/showthread.php?t=1830262"
"富山／黑部峽谷 (2016-10-24) -","2016-10-31","圖集：https://www.flickr.com/photos/irenepage/albums/72157674406023562

早上六點半，富山地鉄站，晨型人出發。

 


因為紅葉未到見頃，事前打算看天氣再決定是否成行，所以沒有預約班次，到達富山地方鉄道的「宇奈月溫泉」站後才向黒部峡谷鉄道「宇奈月」站衝刺，現場決定班次、購票、過改札、下月台坐定，時間正好是發車前五分鐘。

去程 open air、回程 relax car，總之票價不便宜。

 


雖然 V 型谷應該比較像太魯閣，但他的姊妹是阿里山（因為小火車）。

 


進入立山黑部區域就會哼起美雪大姐的《地上の星》，這是一種制約 XD


プロジェクトX　シリーズ・黒四ダム秘境へのトンネル地底の戦士たち - YouTube






プロジェクトX　シリーズ・黒四ダム秘境へのトンネル地底の戦士たち - YouTube













櫸平附近，紅葉狀態微妙。

   


櫸平的標高約 600M，位處深山，晴天的早晨，些許寒氣逼人。猿飛峽步道當天禁止通行，往祖母谷方向也有多處維修，途經 名剣温泉，就泡個秘湯吧！露天池就在河邊，看得出山頭正是見頃。原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1830239

  


宇奈月車站旁，新舊兩座山彥橋。

 


可以走到舊橋拍新大橋上的小火車。","http://www.backpackers.com.tw/forum/showthread.php?t=1830239"
"富山／新湊內川、海王丸 (2016-10-23) -","2016-10-31","圖集：https://www.flickr.com/photos/irenepage/albums/72157674406023562

看了 人生の約束 後一直想到有日本威尼斯之稱的新湊內川走走。

Ref: 
新湊内川は日本のベニス！美しい街並みに思わずうっとりの情報をご紹介！
人生の約束　射水ベイエリア
「人生の約束」の舞台 新湊
内川から観る『立山連峰』


從高岡轉乘以《越中万葉歌》命名的万葉線。

 


運河從出海口向內陸延伸，漁家臨著河道，一個門口路邊停車的概念 :P

  


往內陸方向，如果天氣晴朗，立山連峰也會出現在畫面中，可惜今天只有厚重的烏雲…

   


沿著万葉線往海邊，海王丸與新湊大橋。雲低、風強、遠方立山連峰不見。","http://www.backpackers.com.tw/forum/showthread.php?t=1830235"
"若狹小濱～以美食孕育出文化的海港小鎮～ -","2016-10-30","對於福井的印象，除了追求人生終點的聖地東尋坊，以及車站通路旁貼滿滿的螃蟹海報（總想著有一天要去吃，但都沒去）外，在我腦海裡的存在實在非常稀薄。
這次因緣際會參加若狹小濱兩天一夜的行程，名符其實地留下了超越螃蟹大餐海報的美好回憶。


「小濱市」位於福井縣靠近日本海的一側。由於鄰近中國大陸及朝鮮半島，自古以來就有許多來自國外的商品、美食，藉由這個海港小鎮，轉折運送到當時日本的皇都－京都。
   


由於小濱市（OBAMA）的日文發音與美國總統歐巴馬十分相似，在市區內也可以看到許多關於歐巴馬的相關周邊（即使他本人沒來過）。



除了外來商品外，在小濱捕獲的鯖魚加工後也會使用人力運送至京都，而連結著小濱市以及京都的那條通路，即是歷史上有名的「鯖魚街道」。


飲食方面：
小濱市貴於靠近海港的小鎮，首先絕對不能放過的當然還是無與倫比的海鮮們:
  
魚肉多汁入口即化，但最讓我驚豔的是那隻蝦真的甜到讓我直奔天堂。


    
晚上招待我們的民宿幫大家準備的豐富大餐，人生第一次看到乘著船的生魚片大軍。一泊二食的價格居然只有大約8000日圓上下（9月份價格）！
比起在京都市只能住平價商務飯店，還不一定能含早餐呢（咬手帕）。


文化方面：
自古以來以美食聞名的小濱市，與美食相扶相持的「筷子」上也發展出它獨特的專業－「若狹塗筷」。據說，日本國內生產的漆筷，有九成都是由小濱出產的。
 


在「御食國若狹小濱食文化館」的二樓，也有傳統工藝體驗教室；不僅可以欣賞美麗的漆筷商品，也能動手體驗：從什麼都沒有的純黑漆筷，經由自己的努力（重點：以及師傅的幫助）研磨出夢幻高雅的貝殼花紋。
   


說到食文化館，也必須要提一下對面的餐廳「濱の四季」，裡面賣的釜飯既好吃價格非常實惠。
  


特殊活動方面：

位於小濱市中心的八幡神社，雖建築年間不詳，但從許多歷史紀錄來推測，約有1000年的歷史。而八幡神社每年9月舉辦的「放生祭」（將捕獲的生物放回自然的善行法會），則是在當地舉行的秋季盛大祭典。
    


另外，面對人口老化、年輕子女寧可離鄉也不願意留下來打拼的劣況，當地農民也會選擇在剛收割結束、準備讓農地休耕的時期，舉行「棚田點燈」活動。吸引當地及外來的觀光人潮。
  原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1829729


幸運的話，還可以吃到剛收割起來的「新米」！
 


交通方面，如果是從京都、大阪出發的話有３種交通方式：

1.	火車
從大阪車站／京都車站搭乘「雷鳥號（金澤方向）」，至「敦賀」轉乘JR小濱線（東舞鶴方向），抵達小濱市。
時間：由大阪出發約3小時，由京都出發約2小時。

2.	火車轉公車
從大阪車站／京都車站搭乘「雷鳥號（金澤方向）」，至「近江今津站」轉乘若江線（小濱方向），抵達小濱市。
＊＊搭乘若江線巴士中途會經過古色古香的「熊川宿」，如果有時間可以順道來看看！＊＊
時間：由大阪出發約３小時，由京都出發約２小時。

3.	快速巴士
由大阪／京都車站搭乘快速巴士，直搭小濱市。
＊由大阪車站出發一天僅有早上及傍晚兩班。由京都車站出發則有六班。所花時間皆為３小時左右。



文章來自於在京都一邊打拼一邊以美食療育自己的小ＯＬ：京都牙床物語","http://www.backpackers.com.tw/forum/showthread.php?t=1829729"
"【神戶】 -","2016-10-25","12/28-12/30、要去大阪神戶玩，請問有推薦的便宜神戶牛餐廳嗎？","http://www.backpackers.com.tw/forum/showthread.php?t=1826894"
"租車自駕，名古屋.東京近郊秘境之旅 -","2016-10-21","圖文版:http://kimiyo.pixnet.net/blog/post/395894047

這年夏天，我選擇造訪擁有豐富自然風光的日本東海地區。

從愛知縣的名古屋空港出發，穿越靜岡縣、神奈川縣，一直來到千葉縣的成田空港。650公里的旅程，造訪了鰻魚的故鄉濱名湖、最美的大井川鐵道、
靜岡茶寮悠閒喝茶、箱根溫泉6種交通工具繞行一周、OUTLET血拚、成田市區散步...
租台車，從名古屋到東京，分享一下行程(文章最後附上這次旅程所花的費用!)


東海地區通常指的是日本本州中部臨太平洋的這一側，包含愛知縣、靜岡縣以及部分的三重縣、岐阜縣，這邊可以說是日本輕重工業的重鎮。
從名古屋到東京，五天四夜行程是這樣的...

DAY1 名古屋空港-溫暖之森-濱名湖(宿濱名湖)
DAY2 濱名湖-靜岡茶寮-大井川鐵道寸又峽(宿寸又峽)
DAY3 寸又峽夢之吊橋-奧大井湖上站-箱根繞行一周(宿箱根)
DAY4 箱根神社-御殿場OUTLET-成田永旺夢樂城(宿成田)
DAY5 成田機場


機票:

隨著LCC的普及，可以搭配的方式越來越多，選擇的是威航由名古屋進日本，酷航由成田機場返台
由於提早訂票的原因，在暑假旺季，算是訂到一個還算不錯的價錢

交通:

東海地區普遍來說算是交通比較不方便的地區，這次旅行採取的是租車自駕。選擇的是異地租借還車最優惠的TOYOTA 租車，
選擇的是非常省油的PRIUS A

住宿:

這次旅行走的是泡湯路線，幾乎天天泡湯，因為淡季的原因，花費卻相當節省

 	名稱	
DAY1	浜名湖リゾート＆スパTHE OCEAN 一泊二食	
DAY2	寸又峽溫泉民宿一泊二食民宿ペンション寸又峡
DAY3	箱根溫泉(含早餐)箱根ホテル
DAY4	成田商務飯店(含早餐)U-CITY HOTEL

網路:

這次選用的是又快又順的Global Wifi Softbank 303ZT，連深山的寸又峽地區都暢行無阻，超推!!


DAY1 650公里的旅程，從名古屋機場出發!!

06:05 桃園機場 威航--10:05 名古屋中部機場原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1824886
名古屋機場內就有名古屋各地的名產可以購買，雖然價錢比外面貴了一些，但是算是個很方便的選擇

這趟旅程一行人並沒有要進名古屋市區，所以只好在機場買一些名古屋的雞翅解解饞。
選的是這間，遍布名古屋各地的世界之山雞翅，機場內的售價比印象中貴了許多，但是為了解饞還是狠下心購買^^
每一隻雞翅大約是90日幣，真的是貴鬆鬆，再加上少了啤酒...真的好像缺了一味^^原文載於: 背包客棧自助旅行論壇 http://www.backpackers.com.tw/forum/showthread.php?t=1824886

11:30 名古屋機場TOYOTA 櫃台取車 

備註1.沒有ETC卡的情況下(一般短期旅遊應該都不會有)日本高速公路上閘道要先取票卡，下閘道時付費
備註2.日本高速公路限速是100公里，但是其實高速公路上照相機非常少，為了安全還是要小心駕駛
備註3.千萬不要為了省停車費亂停車，罰單費用可是非常嚇人的!!
備註4.出發前最好先查好個地點的MAPCODE喔!!(MAPCODE 用這個查 http://www.mapion.co.jp/ )

13:00 午餐 濱名湖浜乃木鰻魚兩吃，MAPCODE:43359223(約120公里，車程約1.5小時)

14:00 濱名湖纜車就在鰻魚飯不遠處，停好車，開始遊覽濱名湖!!

16:00 溫暖之森，MAPCODE:26334397(約5公里，車程約11分鐘)

18:30 前往濱名湖溫泉度假飯店 THE OCEAN! MAPCODE:43087377(約11公里，車程約20分鐘)

DAY2 靜岡茶寮初體驗 & 前進大井川鐵道!!

08:30 飯店早餐!!

10:30 靜岡茶寮~香りの丘茶ピア日本茶道初體驗 MAPCODE:169189708*12(約42公里，車程約50分鐘)

13:00 午餐:靜岡名物~炭烤和牛漢堡排，MAPCODE:169275210*6(約5公里，車程約15分鐘)

16:30 寸又峽溫泉 MAPCODE:912029502(約90公里，車程約2個小時，這一段山路真的很不好開)

兩個小時蜿蜒不斷的山路，喵爸選擇中途在大井川鐵道福用站休息，這邊不僅是前往寸又峽的中途點，更是大井川鐵道蒸汽火車觀看的最佳位置!!
確認了一下了一下火車時刻並在福用站稍作等待，列車大約是每小時都有一班
蒸汽火車通過車站的一瞬間!!這副景象在大井川鐵道櫻花綻放時一定會更迷人吧!!

兩小時的蜿蜒山路真的是頭昏腦脹..幸好寸又峽的滑溜溫泉與自然美景，讓這一切都是值得的!!


DAY3 夢之吊橋+大井川鐵道湖上站，然後~前進箱根!!

05:30 一早的美景!!散步前往夢之吊橋!!

07:00 民宿豐盛早餐

08:30 奧大井湖上站 MAPCODE:438892691*70(約12公里，車程約30分鐘)

12:30 箱根ホテルCHECK IN，停車寄放行李，MAPCODE:57063435(約130公里，車程約2.2小時)

13:00 箱根町港購買箱根周遊卷，開始喵爸的箱根6種交通工具換乘繞行一周

行程規畫是這樣的:箱根町出發(箱根海賊船)-->桃源台港(箱根空中纜車)-->早雲山(箱根登山纜車)-->強羅(箱根登山電車)-->箱根湯本(箱根登山巴士)
-->箱根町，回到住宿的飯店剛好繞行箱根一圈!!

晚餐:選擇的是這間位於箱根強羅的人氣排隊名店~田村銀勝亭!!

20:00  繞行箱根一周的喵爸回到住宿的箱根ホテル!!

DAY4 御殿場OUTLET、成田永旺夢樂城啟動血拚模式!!

08:00 飯店豐盛早餐

09:00 箱根神社(開車至箱根神社免費停車場，路程約5分鐘)

11:00 前往御殿場OUTLET，MAPCODE:50773146*40(約30公里，車程約40分鐘)

御殿場OUTLET區分為東西兩區，中間以空橋連接，這裡可以說是關東富士山地區規模最大的OUTLET

太早到訪御殿場，錯過了七月底的折扣季，這一天來到OUTLET的人潮並不多，而沒有折扣的OUTLET東西則是非常的貴，
連接御殿場東西區的空橋，是欣賞富士山的好位置，造訪這一天因為天氣不佳，只好遺憾離開

午餐:御殿場美食街

15:00 沒有買到東西非常不甘願，前進成田市馬上轉往AEON 購物中心成田，MAPCODE:137758079*26(約171公里，車程2.1小時)

AEON 成田真的還蠻好逛的，品牌眾多動線又很流暢

19:00 TOYOTA RENT A CAR 成田店還車，MAPCODE:137667833*9(約3公里，車程約10分鐘)
備註:滿油取車，所以歸還時也要滿油還車喔!!

19:30 鄰近TOYOTA 租車的商務飯店U-CITY CHECK IN

晚餐:不醉不歸的居酒屋大餐!!

DAY5 依依不捨回家

08:00 飯店早餐

09:31 JR成田快速(成田空港行)  09:43 成田空港

11:55 酷航 東京成田  14:30 台北桃園

預算表&所有花費

從名古屋到東京，650公里旅程，三晚溫泉住宿，機票+住宿+租車交通，均分後每個人大約是22000台幣
詳細表個這邊放不上來...就請按圖文版看吧!!","http://www.backpackers.com.tw/forum/showthread.php?t=1824886"
